Date,CE,CW,NE,NO,NW,SE,SW,,,,,,,,,
6/27/2017,6.390391528,6.60111833,2.474891396,2.372703602,9.494496666,12.28098838,1.643724906,,6/26/2017,6.384703404,6.589756165,2.471207669,2.368656006,9.485587685,12.28391846,1.643421467
6/28/2017,6.386942849,6.610353279,2.481013403,2.377227258,9.502174964,12.27062611,1.641302774,,6/27/2017,6.390391528,6.60111833,2.474891396,2.372703602,9.494496666,12.28098838,1.643724906
6/30/2017,6.380045545,6.628824028,2.493256801,2.38594212,9.516105099,12.24912247,1.636458565,,6/28/2017,6.386942849,6.610353279,2.481013403,2.377227258,9.502174964,12.27062611,1.641302774
7/1/2017,6.5889243,6.849847947,2.582690797,2.470064931,9.84087329,12.64631675,1.688504371,,6/30/2017,6.380045545,6.628824028,2.493256801,2.38594212,9.516105099,12.24912247,1.636458565
7/2/2017,6.583118587,6.860559078,2.587689068,2.472214125,9.84625844,12.63517179,1.683742046,,7/1/2017,6.5889243,6.849847947,2.582690797,2.470064931,9.84087329,12.64631675,1.688504371
7/3/2017,6.577312899,6.87162344,2.592687171,2.474363255,9.851802692,12.62420814,1.67897461,,7/2/2017,6.583118587,6.860559078,2.587689068,2.472214125,9.84625844,12.63517179,1.683742046
7/4/2017,6.578357042,6.891307775,2.594621094,2.478792303,9.866402656,12.61977725,1.677900216,,7/3/2017,6.577312899,6.87162344,2.592687171,2.474363255,9.851802692,12.62420814,1.67897461
7/5/2017,6.579401163,6.910992512,2.5964445,2.483177173,9.881002306,12.6153465,1.676825824,,7/4/2017,6.578357042,6.891307775,2.594621094,2.478792303,9.866402656,12.61977725,1.677900216
7/7/2017,6.581489336,6.950664808,2.600091179,2.490484472,9.910194148,12.6064854,1.674677041,,7/5/2017,6.579401163,6.910992512,2.5964445,2.483177173,9.881002306,12.6153465,1.676825824
7/8/2017,6.58253339,6.970501551,2.601914452,2.494138027,9.925469564,12.60209526,1.67360265,,7/7/2017,6.581489336,6.950664808,2.600091179,2.490484472,9.910194148,12.6064854,1.674677041
7/9/2017,6.58357742,6.99033869,2.603737681,2.49779152,9.94039597,12.59659411,1.672528259,,7/8/2017,6.58253339,6.970501551,2.601914452,2.494138027,9.925469564,12.60209526,1.67360265
7/10/2017,6.584664484,7.006758424,2.603266739,2.497739194,9.944760694,12.59540066,1.668743344,,7/9/2017,6.58357742,6.99033869,2.603737681,2.49779152,9.94039597,12.59659411,1.672528259
7/11/2017,6.586185362,7.023178523,2.602795792,2.497686824,9.949125222,12.59420729,1.664958463,,7/10/2017,6.584664484,7.006758424,2.603266739,2.497739194,9.944760694,12.59540066,1.668743344
7/12/2017,6.587706175,7.026743704,2.602324842,2.49763441,9.953489538,12.59301399,1.661173615,,7/11/2017,6.586185362,7.023178523,2.602795792,2.497686824,9.949125222,12.59420729,1.664958463
7/13/2017,6.589226925,7.042587685,2.601853887,2.497581952,9.955702997,12.59182076,1.657388802,,7/12/2017,6.587706175,7.026743704,2.602324842,2.49763441,9.953489538,12.59301399,1.661173615
7/14/2017,6.590747609,7.058432005,2.601382928,2.49752945,9.957768234,12.59039636,1.653604023,,7/13/2017,6.589226925,7.042587685,2.601853887,2.497581952,9.955702997,12.59182076,1.657388802
7/15/2017,6.592268228,7.074276665,2.600911966,2.497476904,9.959833327,12.58901261,1.649819277,,7/14/2017,6.590747609,7.058432005,2.601382928,2.49752945,9.957768234,12.59039636,1.653604023
7/16/2017,6.592220125,7.081358635,2.602473893,2.499423728,9.958347934,12.58945297,1.647964484,,7/15/2017,6.592268228,7.074276665,2.600911966,2.497476904,9.959833327,12.58901261,1.649819277
7/17/2017,6.592171999,7.088314147,2.604035761,2.501370526,9.956862584,12.58986738,1.646109672,,7/16/2017,6.592220125,7.081358635,2.602473893,2.499423728,9.958347934,12.58945297,1.647964484
7/18/2017,6.592123852,7.095269795,2.605597572,2.5033173,9.955309603,12.5902818,1.644254843,,7/17/2017,6.592171999,7.088314147,2.604035761,2.501370526,9.956862584,12.58986738,1.646109672
7/21/2017,6.591979277,7.116137558,2.610282654,2.509157468,9.949501817,12.59133055,1.638690248,,7/18/2017,6.592123852,7.095269795,2.605597572,2.5033173,9.955309603,12.5902818,1.644254843
7/22/2017,6.588533105,7.112980801,2.612474389,2.509374893,9.946690975,12.60090263,1.63340514,,7/21/2017,6.591979277,7.116137558,2.610282654,2.509157468,9.949501817,12.59133055,1.638690248
7/25/2017,6.578194571,7.091104402,2.61904924,2.510027363,9.93825838,12.62961841,1.61755001,,7/22/2017,6.588533105,7.112980801,2.612474389,2.509374893,9.946690975,12.60090263,1.63340514
7/26/2017,6.574748388,7.083812361,2.621240739,2.510244919,9.935053744,12.63971533,1.61226503,,7/25/2017,6.578194571,7.091104402,2.61904924,2.510027363,9.93825838,12.62961841,1.61755001
7/27/2017,6.571302201,7.076520366,2.623432178,2.510462508,9.9318491,12.64717112,1.606980083,,7/26/2017,6.574748388,7.083812361,2.621240739,2.510244919,9.935053744,12.63971533,1.61226503
7/28/2017,6.555136717,7.069681845,2.619932975,2.509128127,9.911486958,12.6301535,1.598090129,,7/27/2017,6.571302201,7.076520366,2.623432178,2.510462508,9.9318491,12.64717112,1.606980083
7/29/2017,6.538971299,7.062529637,2.616433848,2.507261848,9.891166773,12.61313599,1.588934748,,7/28/2017,6.555136717,7.069681845,2.619932975,2.509128127,9.911486958,12.6301535,1.598090129
7/30/2017,6.522805948,7.056745694,2.612934799,2.505395621,9.870599215,12.59611858,1.579779443,,7/29/2017,6.538971299,7.062529637,2.616433848,2.507261848,9.891166773,12.61313599,1.588934748
7/31/2017,6.506640663,7.050961858,2.609435828,2.50352945,9.849204688,12.57900908,1.570624216,,7/30/2017,6.522805948,7.056745694,2.612934799,2.505395621,9.870599215,12.59611858,1.579779443
8/1/2017,6.490475445,7.04517813,2.605936934,2.501663333,9.827810629,12.56175808,1.561469065,,7/31/2017,6.506640663,7.050961858,2.609435828,2.50352945,9.849204688,12.57900908,1.570624216
8/2/2017,6.472908448,7.039644358,2.60200141,2.499556823,9.806078686,12.54398282,1.554265156,,8/1/2017,6.490475445,7.04517813,2.605936934,2.501663333,9.827810629,12.56175808,1.561469065
8/3/2017,6.466107965,7.030637145,2.591754803,2.493075804,9.791262325,12.53043005,1.551459341,,8/2/2017,6.472908448,7.039644358,2.60200141,2.499556823,9.806078686,12.54398282,1.554265156
8/4/2017,6.459307578,7.034231375,2.581508671,2.486594875,9.776446279,12.51687739,1.548653561,,8/3/2017,6.466107965,7.030637145,2.591754803,2.493075804,9.791262325,12.53043005,1.551459341
8/5/2017,6.452507287,7.037825919,2.571263016,2.480114038,9.75983839,12.50315206,1.545847818,,8/4/2017,6.459307578,7.034231375,2.581508671,2.486594875,9.776446279,12.51687739,1.548653561
8/8/2017,6.432106993,7.048611435,2.540528903,2.460672076,9.710016786,12.46511074,1.537430799,,8/5/2017,6.452507287,7.037825919,2.571263016,2.480114038,9.75983839,12.50315206,1.545847818
8/10/2017,6.42151876,7.047405339,2.527940006,2.441196542,9.674755586,12.46526938,1.5297627,,8/8/2017,6.432106993,7.048611435,2.540528903,2.460672076,9.710016786,12.46511074,1.537430799
8/11/2017,6.416224596,7.046802614,2.521645965,2.431459124,9.656012366,12.46694538,1.525928704,,8/10/2017,6.42151876,7.047405339,2.527940006,2.441196542,9.674755586,12.46526938,1.5297627
8/12/2017,6.4109304,7.046200107,2.515352194,2.421721937,9.637269774,12.4688539,1.522094744,,8/11/2017,6.416224596,7.046802614,2.521645965,2.431459124,9.656012366,12.46694538,1.525928704
8/13/2017,6.407503914,7.045597815,2.509058694,2.411984983,9.618527794,12.47076219,1.51826082,,8/12/2017,6.4109304,7.046200107,2.515352194,2.421721937,9.637269774,12.4688539,1.522094744
8/14/2017,6.404077336,7.028628558,2.502765466,2.402248261,9.599786434,12.47279631,1.514426932,,8/13/2017,6.407503914,7.045597815,2.509058694,2.411984983,9.618527794,12.47076219,1.51826082
8/15/2017,6.399684922,7.029535867,2.500693114,2.392066107,9.583259842,12.4753576,1.512721699,,8/14/2017,6.404077336,7.028628558,2.502765466,2.402248261,9.599786434,12.47279631,1.514426932
8/16/2017,6.397063727,7.031274866,2.498223916,2.380836039,9.568984257,12.48202536,1.512014254,,8/15/2017,6.399684922,7.029535867,2.500693114,2.392066107,9.583259842,12.4753576,1.512721699
8/18/2017,6.391821957,7.034752759,2.493285892,2.358376675,9.540434165,12.49527018,1.510599385,,8/16/2017,6.397063727,7.031274866,2.498223916,2.380836039,9.568984257,12.48202536,1.512014254
8/19/2017,6.389201382,7.036691464,2.490817064,2.347147379,9.526159651,12.50189212,1.509891962,,8/18/2017,6.391821957,7.034752759,2.493285892,2.358376675,9.540434165,12.49527018,1.510599385
8/20/2017,6.386581014,7.039637562,2.488348361,2.335918342,9.512393247,12.50846936,1.509613595,,8/19/2017,6.389201382,7.036691464,2.490817064,2.347147379,9.526159651,12.50189212,1.509891962
8/21/2017,6.391498912,7.044498633,2.485225036,2.327856571,9.511291516,12.52005972,1.508930618,,8/20/2017,6.386581014,7.039637562,2.488348361,2.335918342,9.512393247,12.50846936,1.509613595
8/22/2017,6.3964167,7.049359882,2.482101849,2.319794979,9.512229941,12.52987541,1.508247641,,8/21/2017,6.391498912,7.044498633,2.485225036,2.327856571,9.511291516,12.52005972,1.508930618
8/24/2017,6.406251946,7.059082915,2.475855885,2.303672332,9.514106723,12.54997126,1.506881684,,8/22/2017,6.3964167,7.049359882,2.482101849,2.319794979,9.512229941,12.52987541,1.508247641
8/25/2017,6.411169404,7.05597097,2.472733107,2.295611278,9.515045081,12.56001881,1.506198705,,8/24/2017,6.406251946,7.059082915,2.475855885,2.303672332,9.514106723,12.54997126,1.506881684
8/26/2017,6.416086754,7.061024098,2.469610467,2.287550403,9.513658234,12.57007559,1.505515725,,8/25/2017,6.411169404,7.05597097,2.472733107,2.295611278,9.515045081,12.56001881,1.506198705
8/27/2017,6.413349426,7.066044434,2.469165403,2.284743413,9.500555171,12.57394606,1.506475201,,8/26/2017,6.416086754,7.061024098,2.469610467,2.287550403,9.513658234,12.57007559,1.505515725
8/29/2017,6.407874567,7.076085129,2.468275324,2.279129642,9.474350013,12.58192961,1.508394113,,8/27/2017,6.413349426,7.066044434,2.469165403,2.284743413,9.500555171,12.57394606,1.506475201
8/30/2017,6.405137037,7.080959049,2.46783031,2.276322862,9.461247918,12.58592129,1.509353549,,8/29/2017,6.407874567,7.076085129,2.468275324,2.279129642,9.474350013,12.58192961,1.508394113
8/31/2017,6.40239944,7.085069471,2.467385313,2.273516151,9.447785153,12.58991293,1.510156898,,8/30/2017,6.405137037,7.080959049,2.46783031,2.276322862,9.461247918,12.58592129,1.509353549
9/1/2017,6.193221073,6.860496681,2.387361612,2.197460818,9.129141452,12.1872411,1.462219584,,8/31/2017,6.40239944,7.085069471,2.467385313,2.273516151,9.447785153,12.58991293,1.510156898
9/2/2017,6.173125252,6.920081042,2.384813065,2.195830844,9.076828973,12.23882728,1.45241827,,9/1/2017,6.193221073,6.860496681,2.387361612,2.197460818,9.129141452,12.1872411,1.462219584
9/3/2017,6.166012835,6.918363884,2.382268353,2.193788088,9.067461658,12.22401045,1.451141726,,9/2/2017,6.173125252,6.920081042,2.384813065,2.195830844,9.076828973,12.23882728,1.45241827
9/4/2017,6.159040198,6.916646818,2.379723739,2.191745384,9.058094474,12.20919379,1.449865202,,9/3/2017,6.166012835,6.918363884,2.382268353,2.193788088,9.067461658,12.22401045,1.451141726
9/5/2017,6.151371817,6.892819462,2.377179223,2.189344913,9.04873731,12.19437729,1.448588698,,9/4/2017,6.159040198,6.916646818,2.379723739,2.191745384,9.058094474,12.20919379,1.449865202
9/6/2017,6.144216652,6.889437021,2.374634804,2.186799606,9.041434619,12.17956096,1.447600083,,9/5/2017,6.151371817,6.892819462,2.377179223,2.189344913,9.04873731,12.19437729,1.448588698
9/7/2017,6.137061418,6.886201045,2.372090483,2.184749328,9.034132019,12.16480033,1.446618617,,9/6/2017,6.144216652,6.889437021,2.374634804,2.186799606,9.041434619,12.17956096,1.447600083
9/8/2017,6.137078542,6.890528675,2.372349552,2.182934015,9.031949466,12.16429216,1.447883942,,9/7/2017,6.137061418,6.886201045,2.372090483,2.184749328,9.034132019,12.16480033,1.446618617
9/9/2017,6.140767214,6.895822336,2.370957122,2.182023147,9.033846781,12.16462594,1.448857291,,9/8/2017,6.137078542,6.890528675,2.372349552,2.182934015,9.031949466,12.16429216,1.447883942
9/10/2017,6.144455927,6.901116096,2.371018225,2.187723303,9.035742682,12.16495986,1.449830614,,9/9/2017,6.140767214,6.895822336,2.370957122,2.182023147,9.033846781,12.16462594,1.448857291
9/13/2017,6.155522312,6.916997964,2.371201631,2.18516635,9.041693137,12.16596852,1.452957906,,9/10/2017,6.144455927,6.901116096,2.371018225,2.187723303,9.035742682,12.16495986,1.449830614
9/15/2017,6.16913524,6.914084338,2.367526805,2.179468152,9.046001844,12.17179916,1.448566555,,9/13/2017,6.155522312,6.916997964,2.371201631,2.18516635,9.041693137,12.16596852,1.452957906
9/18/2017,6.190969893,6.909536682,2.364932014,2.174663795,9.061242501,12.18094566,1.442087054,,9/15/2017,6.16913524,6.914084338,2.367526805,2.179468152,9.046001844,12.17179916,1.448566555
9/19/2017,6.198247501,6.908020717,2.364067097,2.173062371,9.066295537,12.18214049,1.440130716,,9/18/2017,6.190969893,6.909536682,2.364932014,2.174663795,9.061242501,12.18094566,1.442087054
9/20/2017,6.194640482,6.901693393,2.365151175,2.17320043,9.072289077,12.17144982,1.437086271,,9/19/2017,6.198247501,6.908020717,2.364067097,2.173062371,9.066295537,12.18214049,1.440130716
9/21/2017,6.191236023,6.895365893,2.366235212,2.173450953,9.078304348,12.16077428,1.434041858,,9/20/2017,6.194640482,6.901693393,2.365151175,2.17320043,9.072289077,12.17144982,1.437086271
9/25/2017,6.177618196,6.863911728,2.370570953,2.174453066,9.102361726,12.1180759,1.421864527,,9/21/2017,6.191236023,6.895365893,2.366235212,2.173450953,9.078304348,12.16077428,1.434041858
10/1/2017,6.349175296,7.082678162,2.444747426,2.250849055,9.465792272,12.45174969,1.458106685,,9/25/2017,6.177618196,6.863911728,2.370570953,2.174453066,9.102361726,12.1180759,1.421864527
10/6/2017,6.372732505,7.074822523,2.449897502,2.251575098,9.487427316,12.48522496,1.468583188,,10/1/2017,6.349175296,7.082678162,2.444747426,2.250849055,9.465792272,12.45174969,1.458106685
10/7/2017,6.376842103,7.073250879,2.450927364,2.251720292,9.491753608,12.49191961,1.470678415,,10/6/2017,6.372732505,7.074822523,2.449897502,2.251575098,9.487427316,12.48522496,1.468583188
10/13/2017,6.387255646,7.042865434,2.454059046,2.244386336,9.526791091,12.54245847,1.481179741,,10/7/2017,6.376842103,7.073250879,2.450927364,2.251720292,9.491753608,12.49191961,1.470678415
10/15/2017,6.39902026,7.037147312,2.457008104,2.246904291,9.540806548,12.55282955,1.485217186,,10/13/2017,6.387255646,7.042865434,2.454059046,2.244386336,9.526791091,12.54245847,1.481179741
10/17/2017,6.410646981,7.028842832,2.459953882,2.249422144,9.552070308,12.55990375,1.488075079,,10/15/2017,6.39902026,7.037147312,2.457008104,2.246904291,9.540806548,12.55282955,1.485217186
10/18/2017,6.416708236,7.024690246,2.461426693,2.250681032,9.55770187,12.56344082,1.489503973,,10/17/2017,6.410646981,7.028842832,2.459953882,2.249422144,9.552070308,12.55990375,1.488075079
10/19/2017,6.422769267,7.02422408,2.462899452,2.251939895,9.563333212,12.56697788,1.490932831,,10/18/2017,6.416708236,7.024690246,2.461426693,2.250681032,9.55770187,12.56344082,1.489503973
10/25/2017,6.426112453,7.010766046,2.463578249,2.245397674,9.554975255,12.58523153,1.501278816,,10/19/2017,6.422769267,7.02422408,2.462899452,2.251939895,9.563333212,12.56697788,1.490932831
10/29/2017,6.436214614,7.013987608,2.464303987,2.24462747,9.561277597,12.54723442,1.512744784,,10/25/2017,6.426112453,7.010766046,2.463578249,2.245397674,9.554975255,12.58523153,1.501278816
10/30/2017,6.438739771,7.023617721,2.464485399,2.244434889,9.562853196,12.5377358,1.515611218,,10/29/2017,6.436214614,7.013987608,2.464303987,2.24462747,9.561277597,12.54723442,1.512744784
10/31/2017,6.441215447,7.024302451,2.464666805,2.244242297,9.564428811,12.52816859,1.518477629,,10/30/2017,6.438739771,7.023617721,2.464485399,2.244434889,9.562853196,12.5377358,1.515611218
11/1/2017,6.238128576,6.794116354,2.38553259,2.171737871,9.259497608,12.11831612,1.469149424,,10/31/2017,6.441215447,7.024302451,2.464666805,2.244242297,9.564428811,12.52816859,1.518477629
11/3/2017,6.246921348,6.786022746,2.385661281,2.172031949,9.268365871,12.11108895,1.468141833,,11/1/2017,6.238128576,6.794116354,2.38553259,2.171737871,9.259497608,12.11831612,1.469149424
11/6/2017,6.257533812,6.773880373,2.385854191,2.172473031,9.281667247,12.10024908,1.466630679,,11/3/2017,6.246921348,6.786022746,2.385661281,2.172031949,9.268365871,12.11108895,1.468141833
11/9/2017,6.249155725,6.760770005,2.38987809,2.168780961,9.282443203,12.10449943,1.466703661,,11/6/2017,6.257533812,6.773880373,2.385854191,2.172473031,9.281667247,12.10024908,1.466630679
11/10/2017,6.246363316,6.765772027,2.39121928,2.167550286,9.282701786,12.10591626,1.466728003,,11/9/2017,6.249155725,6.760770005,2.38987809,2.168780961,9.282443203,12.10449943,1.466703661
11/12/2017,6.240778922,6.755946486,2.393901495,2.165088958,9.283218863,12.10851547,1.46677671,,11/10/2017,6.246363316,6.765772027,2.39121928,2.167550286,9.282701786,12.10591626,1.466728003
11/15/2017,6.240153068,6.744430547,2.390335322,2.169705978,9.303284827,12.11906436,1.464835248,,11/12/2017,6.240778922,6.755946486,2.393901495,2.165088958,9.283218863,12.10851547,1.46677671
11/18/2017,6.238647709,6.732913257,2.386769406,2.174322773,9.323349863,12.12717172,1.463745192,,11/15/2017,6.240153068,6.744430547,2.390335322,2.169705978,9.303284827,12.11906436,1.464835248
11/19/2017,6.240455515,6.726476419,2.386280442,2.175284731,9.327230663,12.1271355,1.464746581,,11/18/2017,6.238647709,6.732913257,2.386769406,2.174322773,9.323349863,12.12717172,1.463745192
11/20/2017,6.242696319,6.720039304,2.385791493,2.176246655,9.331111249,12.12709936,1.465747956,,11/19/2017,6.240455515,6.726476419,2.386280442,2.175284731,9.327230663,12.1271355,1.464746581
11/21/2017,6.24493703,6.718774797,2.385302558,2.177208545,9.33499163,12.12706327,1.466749317,,11/20/2017,6.242696319,6.720039304,2.385791493,2.176246655,9.331111249,12.12709936,1.465747956
11/24/2017,6.251643295,6.697510742,2.383835838,2.18009401,9.346631523,12.12695536,1.469753312,,11/21/2017,6.24493703,6.718774797,2.385302558,2.177208545,9.33499163,12.12706327,1.466749317
11/30/2017,6.270021444,6.67040158,2.381052314,2.178955381,9.359773816,12.16217596,1.480553093,,11/24/2017,6.251643295,6.697510742,2.383835838,2.18009401,9.346631523,12.12695536,1.469753312
12/1/2017,6.48311182,6.889957341,2.458067555,2.251897555,9.670177981,12.56226519,1.529024449,,11/30/2017,6.270021444,6.67040158,2.381052314,2.178955381,9.359773816,12.16217596,1.480553093
12/2/2017,6.48831158,6.895514443,2.456068392,2.251995703,9.666961277,12.55361731,1.528122553,,12/1/2017,6.48311182,6.889957341,2.458067555,2.251897555,9.670177981,12.56226519,1.529024449
12/6/2017,6.509109372,6.886989723,2.448072503,2.252388422,9.654094842,12.51889855,1.524515156,,12/2/2017,6.48831158,6.895514443,2.456068392,2.251995703,9.666961277,12.55361731,1.528122553
12/12/2017,6.495829165,6.851158289,2.454870022,2.245913858,9.646843152,12.51122965,1.531551533,,12/6/2017,6.509109372,6.886989723,2.448072503,2.252388422,9.654094842,12.51889855,1.524515156
12/13/2017,6.500420561,6.857274924,2.455775189,2.246681928,9.64558445,12.507923,1.531600961,,12/12/2017,6.495829165,6.851158289,2.454870022,2.245913858,9.646843152,12.51122965,1.531551533
12/15/2017,6.509602938,6.84745505,2.457585469,2.248218014,9.643067292,12.50131048,1.531699859,,12/13/2017,6.500420561,6.857274924,2.455775189,2.246681928,9.64558445,12.507923,1.531600961
12/18/2017,6.523375465,6.832724173,2.46030075,2.250522011,9.63929218,12.49144603,1.531772518,,12/15/2017,6.509602938,6.84745505,2.457585469,2.248218014,9.643067292,12.50131048,1.531699859
12/23/2017,6.53160542,6.818263252,2.457945292,2.244803104,9.635213863,12.45943973,1.532479793,,12/18/2017,6.523375465,6.832724173,2.46030075,2.250522011,9.63929218,12.49144603,1.531772518
12/24/2017,6.533251225,6.824178462,2.457474264,2.243659364,9.634398232,12.45300228,1.532621259,,12/23/2017,6.53160542,6.818263252,2.457945292,2.244803104,9.635213863,12.45943973,1.532479793
12/29/2017,6.549724705,6.784041491,2.461608411,2.249787611,9.617568179,12.43582755,1.534253368,,12/24/2017,6.533251225,6.824178462,2.457474264,2.243659364,9.634398232,12.45300228,1.532621259
12/30/2017,6.5530191,6.776003456,2.462435141,2.251013187,9.614205137,12.43192247,1.534587811,,12/29/2017,6.549724705,6.784041491,2.461608411,2.249787611,9.617568179,12.43582755,1.534253368
12/31/2017,6.555532271,6.769665647,2.464854148,2.250811127,9.613072372,12.43459829,1.534850538,,12/30/2017,6.5530191,6.776003456,2.462435141,2.251013187,9.614205137,12.43192247,1.534587811
1/1/2018,6.558045385,6.763327597,2.467273078,2.250609067,9.611925066,12.43735558,1.535113266,,12/31/2017,6.555532271,6.769665647,2.464854148,2.250811127,9.613072372,12.43459829,1.534850538
1/2/2018,6.558850599,6.756572861,2.469494186,2.250460948,9.610255618,12.44245251,1.535399711,,1/1/2018,6.558045385,6.763327597,2.467273078,2.250609067,9.611925066,12.43735558,1.535113266
1/3/2018,6.559577136,6.749817885,2.471715221,2.250312828,9.608586154,12.44754944,1.535686155,,1/2/2018,6.558850599,6.756572861,2.469494186,2.250460948,9.610255618,12.44245251,1.535399711
1/4/2018,6.560303657,6.751500523,2.473936183,2.250164707,9.606916655,12.45264634,1.535972599,,1/3/2018,6.559577136,6.749817885,2.471715221,2.250312828,9.608586154,12.44754944,1.535686155
1/5/2018,6.561030162,6.744883942,2.476157073,2.250016587,9.60531421,12.45774322,1.536259039,,1/4/2018,6.560303657,6.751500523,2.473936183,2.250164707,9.606916655,12.45264634,1.535972599
1/6/2018,6.559234786,6.738680074,2.475109426,2.248491172,9.601293909,12.45840332,1.536700648,,1/5/2018,6.561030162,6.744883942,2.476157073,2.250016587,9.60531421,12.45774322,1.536259039
1/11/2018,6.550256766,6.707657863,2.469871699,2.240864432,9.581194036,12.46092425,1.538908648,,1/6/2018,6.559234786,6.738680074,2.475109426,2.248491172,9.601293909,12.45840332,1.536700648
1/13/2018,6.552167841,6.702810565,2.469864388,2.241319794,9.58173826,12.45274302,1.539341543,,1/11/2018,6.550256766,6.707657863,2.469871699,2.240864432,9.581194036,12.46092425,1.538908648
1/14/2018,6.55335415,6.7003867,2.46986072,2.241547467,9.582010457,12.44865256,1.539557987,,1/13/2018,6.552167841,6.702810565,2.469864388,2.241319794,9.58173826,12.45274302,1.539341543
1/15/2018,6.554540376,6.708523581,2.469857045,2.241775137,9.582282696,12.4445622,1.539774429,,1/14/2018,6.55335415,6.7003867,2.46986072,2.241547467,9.582010457,12.44865256,1.539557987
1/17/2018,6.556911691,6.702585895,2.469849673,2.242230459,9.582794587,12.42785214,1.541305252,,1/15/2018,6.554540376,6.708523581,2.469857045,2.241775137,9.582282696,12.4445622,1.539774429
1/23/2018,6.545910996,6.667276801,2.471833563,2.243690278,9.583218871,12.43136446,1.549484623,,1/17/2018,6.556911691,6.702585895,2.469849673,2.242230459,9.582794587,12.42785214,1.541305252
1/24/2018,6.549565082,6.659466413,2.471378148,2.244414292,9.580188565,12.42709227,1.55069898,,1/23/2018,6.545910996,6.667276801,2.471833563,2.243690278,9.583218871,12.43136446,1.549484623
1/25/2018,6.553138491,6.65165579,2.470922731,2.245138287,9.577158328,12.42282034,1.551913331,,1/24/2018,6.549565082,6.659466413,2.471378148,2.244414292,9.580188565,12.42709227,1.55069898
1/26/2018,6.556711914,6.656645108,2.470467313,2.245862261,9.57412815,12.41854868,1.553127677,,1/25/2018,6.553138491,6.65165579,2.470922731,2.245138287,9.577158328,12.42282034,1.551913331
1/29/2018,6.567432283,6.632012048,2.469101047,2.248034062,9.565175554,12.40573531,1.556770673,,1/26/2018,6.556711914,6.656645108,2.470467313,2.245862261,9.57412815,12.41854868,1.553127677
2/1/2018,5.935411939,5.972657893,2.228949547,2.028099052,8.635720202,11.19943206,1.407384598,,1/29/2018,6.567432283,6.632012048,2.469101047,2.248034062,9.565175554,12.40573531,1.556770673
2/4/2018,5.941578648,5.957500969,2.22796712,2.02506083,8.637742615,11.19093357,1.408887345,,2/1/2018,5.935411939,5.972657893,2.228949547,2.028099052,8.635720202,11.19943206,1.407384598
2/5/2018,5.939552806,5.954134298,2.229414628,2.024375968,8.636803687,11.18281999,1.41035297,,2/4/2018,5.941578648,5.957500969,2.22796712,2.02506083,8.637742615,11.19093357,1.408887345
2/6/2018,5.937526903,5.964971427,2.230862075,2.023691106,8.635864781,11.1747066,1.411818574,,2/5/2018,5.939552806,5.954134298,2.229414628,2.024375968,8.636803687,11.18281999,1.41035297
2/10/2018,5.929422693,5.952697456,2.236651235,2.020951671,8.631889917,11.14225501,1.41768079,,2/6/2018,5.937526903,5.964971427,2.230862075,2.023691106,8.635864781,11.1747066,1.411818574
2/15/2018,5.925105129,5.911681886,2.233632236,2.022227983,8.636185278,11.08971145,1.419257893,,2/10/2018,5.929422693,5.952697456,2.236651235,2.020951671,8.631889917,11.14225501,1.41768079
2/16/2018,5.923784517,5.905324028,2.232519615,2.02248324,8.63704253,11.08184008,1.419138946,,2/15/2018,5.925105129,5.911681886,2.233632236,2.022227983,8.636185278,11.08971145,1.419257893
2/17/2018,5.926747388,5.917352805,2.232573439,2.022379457,8.637143008,11.07670352,1.419146093,,2/16/2018,5.923784517,5.905324028,2.232519615,2.02248324,8.63704253,11.08184008,1.419138946
2/22/2018,5.941559543,5.925550245,2.232842279,2.021860524,8.637644561,11.05102321,1.419181909,,2/17/2018,5.926747388,5.917352805,2.232573439,2.022379457,8.637143008,11.07670352,1.419146093
2/26/2018,5.940922767,5.9190733,2.229916957,2.021187857,8.656279635,11.03551403,1.419721154,,2/22/2018,5.941559543,5.925550245,2.232842279,2.021860524,8.637644561,11.05102321,1.419181909
2/27/2018,5.941127501,5.917453773,2.229185678,2.02101968,8.660938083,11.03163706,1.419855942,,2/26/2018,5.940922767,5.9190733,2.229916957,2.021187857,8.656279635,11.03551403,1.419721154
2/28/2018,5.941332177,5.928218136,2.228454421,2.020851498,8.665596409,11.02773667,1.41999072,,2/27/2018,5.941127501,5.917453773,2.229185678,2.02101968,8.660938083,11.03163706,1.419855942
3/1/2018,6.578159817,6.560030223,2.466471621,2.2351354,9.591529198,12.20691792,1.571952695,,2/28/2018,5.941332177,5.928218136,2.228454421,2.020851498,8.665596409,11.02773667,1.41999072
3/6/2018,6.580248384,6.544368942,2.463381652,2.226095588,9.574094993,12.20159659,1.571639936,,3/1/2018,6.578159817,6.560030223,2.466471621,2.2351354,9.591529198,12.20691792,1.571952695
3/10/2018,6.582809043,6.553157026,2.462956017,2.230599313,9.566064201,12.2039616,1.576269839,,3/6/2018,6.580248384,6.544368942,2.463381652,2.226095588,9.574094993,12.20159659,1.571639936
3/12/2018,6.584089154,6.560668197,2.462743146,2.232851033,9.562048962,12.2051441,1.578584725,,3/10/2018,6.582809043,6.553157026,2.462956017,2.230599313,9.566064201,12.2039616,1.576269839
3/15/2018,6.589218575,6.556295427,2.462803588,2.23451254,9.558532636,12.21300993,1.579681652,,3/12/2018,6.584089154,6.560668197,2.462743146,2.232851033,9.562048962,12.2051441,1.578584725
